TableNumber,ImageNumber,Image_FileName_DAPI,Image_PathName_DAPI,Image_FileName_Tubulin,Image_PathName_Tubulin,Image_FileName_Actin,Image_PathName_Actin,Image_Metadata_Plate_DAPI,Image_Metadata_Well_DAPI,Replicate,Image_Metadata_Compound,Image_Metadata_Concentration,MoA,Unique_MoA,Unique_Treatments,Unique_Compounds,Plate,Batch
0,643,/projects/img/GAN_CP/PAPER_2/BBBC021/Week10_40119/Week10_200907_F02_s3_w15F4E526A-77F0-467F-A022-9C0E21C6DE57_corrected_resized.tiff,Week10/Week10_40119,/projects/img/GAN_CP/PAPER_2/BBBC021/Week10_40119/Week10_200907_F02_s3_w2C225BCEC-7213-48E6-9360-E154E98A352D_corrected_resized.tiff,Week10/Week10_40119,/projects/img/GAN_CP/PAPER_2/BBBC021/Week10_40119/Week10_200907_F02_s3_w4892495F9-D741-4F8A-9E56-2968886882D0_corrected_resized.tiff,Week10/Week10_40119,Week10_40119,F02,3,taxol,0.3,Microtubule stabilizers,9,85,30,8,9
0,644,/projects/img/GAN_CP/PAPER_2/BBBC021/Week10_40119/Week10_200907_F02_s4_w1ED4E325E-AABD-48F7-857F-3886E2F5A94A_corrected_resized.tiff,Week10/Week10_40119,/projects/img/GAN_CP/PAPER_2/BBBC021/Week10_40119/Week10_200907_F02_s4_w286FBBFA4-C274-4180-97DC-5CD0495F4ECA_corrected_resized.tiff,Week10/Week10_40119,/projects/img/GAN_CP/PAPER_2/BBBC021/Week10_40119/Week10_200907_F02_s4_w4091B09B0-A9C6-4AF0-A431-978B9C4428DA_corrected_resized.tiff,Week10/Week10_40119,Week10_40119,F02,3,taxol,0.3,Microtubule stabilizers,9,85,30,8,9
0,681,/projects/img/GAN_CP/PAPER_2/BBBC021/Week10_40119/Week10_200907_G02_s1_w1E6F36914-C571-4433-AB18-D86D31126818_corrected_resized.tiff,Week10/Week10_40119,/projects/img/GAN_CP/PAPER_2/BBBC021/Week10_40119/Week10_200907_G02_s1_w22BECD0F6-89A2-4026-898C-FE7AAE3DA0D5_corrected_resized.tiff,Week10/Week10_40119,/projects/img/GAN_CP/PAPER_2/BBBC021/Week10_40119/Week10_200907_G02_s1_w46942ECDB-D150-411A-89BA-0D12B07FFFD6_corrected_resized.tiff,Week10/Week10_40119,Week10_40119,G02,3,taxol,0.3,Microtubule stabilizers,9,85,30,8,9
0,682,/projects/img/GAN_CP/PAPER_2/BBBC021/Week10_40119/Week10_200907_G02_s2_w1214E9EB5-7AB3-4A97-949B-DBE623414D19_corrected_resized.tiff,Week10/Week10_40119,/projects/img/GAN_CP/PAPER_2/BBBC021/Week10_40119/Week10_200907_G02_s2_w22A9130F7-16AF-4A21-875F-182BFCC43A86_corrected_resized.tiff,Week10/Week10_40119,/projects/img/GAN_CP/PAPER_2/BBBC021/Week10_40119/Week10_200907_G02_s2_w4E313A539-8154-420C-A270-B48EA4FE7400_corrected_resized.tiff,Week10/Week10_40119,Week10_40119,G02,3,taxol,0.3,Microtubule stabilizers,9,85,30,8,9
0,683,/projects/img/GAN_CP/PAPER_2/BBBC021/Week10_40119/Week10_200907_G02_s3_w173F385DE-F425-47F6-98F8-057BD46E87F8_corrected_resized.tiff,Week10/Week10_40119,/projects/img/GAN_CP/PAPER_2/BBBC021/Week10_40119/Week10_200907_G02_s3_w247C9D956-760C-42C6-B4F3-CFD04D87240B_corrected_resized.tiff,Week10/Week10_40119,/projects/img/GAN_CP/PAPER_2/BBBC021/Week10_40119/Week10_200907_G02_s3_w49C5E32F3-6751-47FB-8D04-18E7A4958B6D_corrected_resized.tiff,Week10/Week10_40119,Week10_40119,G02,3,taxol,0.3,Microtubule stabilizers,9,85,30,8,9
0,684,/projects/img/GAN_CP/PAPER_2/BBBC021/Week10_40119/Week10_200907_G02_s4_w18A10BE06-4826-4FBF-91A5-8B20C0144BB6_corrected_resized.tiff,Week10/Week10_40119,/projects/img/GAN_CP/PAPER_2/BBBC021/Week10_40119/Week10_200907_G02_s4_w25F248E36-0538-4BE4-9915-B21699D7721A_corrected_resized.tiff,Week10/Week10_40119,/projects/img/GAN_CP/PAPER_2/BBBC021/Week10_40119/Week10_200907_G02_s4_w4EBAFC007-9949-4574-B6E4-2652CAF46B0E_corrected_resized.tiff,Week10/Week10_40119,Week10_40119,G02,3,taxol,0.3,Microtubule stabilizers,9,85,30,8,9
2,37,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_B11_s1_w13A14C070-5C20-4735-9A3B-2E40B4DBDA12_corrected_resized.tiff,Week2/Week2_24121,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_B11_s1_w26E046DE6-E664-4669-A42E-1BCFC7C2343F_corrected_resized.tiff,Week2/Week2_24121,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_B11_s1_w4599EA434-EB21-4BDF-A1C7-96C439AAE205_corrected_resized.tiff,Week2/Week2_24121,Week2_24121,B11,1,taxol,0.3,Microtubule stabilizers,9,85,30,9,1
2,38,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_B11_s2_w18A033E23-FB06-4FAD-9275-15EE5CD70D3D_corrected_resized.tiff,Week2/Week2_24121,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_B11_s2_w2013AAB2A-1E90-402E-8FE5-A13A6306373E_corrected_resized.tiff,Week2/Week2_24121,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_B11_s2_w4FD078993-F28E-43AD-832D-E1E345F09B2D_corrected_resized.tiff,Week2/Week2_24121,Week2_24121,B11,1,taxol,0.3,Microtubule stabilizers,9,85,30,9,1
2,39,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_B11_s3_w1DC95AE12-0188-4505-ADE2-3D84A2095590_corrected_resized.tiff,Week2/Week2_24121,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_B11_s3_w28F8249A6-182D-43A6-A0A3-7F37884385AF_corrected_resized.tiff,Week2/Week2_24121,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_B11_s3_w402F0B21A-B059-46A5-A8E7-0AA972AA046B_corrected_resized.tiff,Week2/Week2_24121,Week2_24121,B11,1,taxol,0.3,Microtubule stabilizers,9,85,30,9,1
2,40,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_B11_s4_w162AED96E-7183-495C-9094-0ABB1427BEC0_corrected_resized.tiff,Week2/Week2_24121,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_B11_s4_w283F3F7B5-BC30-48C6-BF03-BDDEEAF6F53A_corrected_resized.tiff,Week2/Week2_24121,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_B11_s4_w404BA50BF-36F2-49C7-BE5D-06AA1F70034C_corrected_resized.tiff,Week2/Week2_24121,Week2_24121,B11,1,taxol,0.3,Microtubule stabilizers,9,85,30,9,1
2,77,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_C11_s1_w1196C70FD-6DDC-43F2-8D01-C7A2DBED345F_corrected_resized.tiff,Week2/Week2_24121,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_C11_s1_w2D3C74A12-B22E-4529-9D32-B996A86373B5_corrected_resized.tiff,Week2/Week2_24121,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_C11_s1_w42EE14977-D0E4-48EF-9D35-84172989E98A_corrected_resized.tiff,Week2/Week2_24121,Week2_24121,C11,1,taxol,0.3,Microtubule stabilizers,9,85,30,9,1
2,78,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_C11_s2_w1B35A0425-2748-42F8-AA20-CA867FA44E8C_corrected_resized.tiff,Week2/Week2_24121,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_C11_s2_w22F30371F-34B1-461B-8107-597F1C5EFC7A_corrected_resized.tiff,Week2/Week2_24121,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_C11_s2_w4C2BA0CA6-53EB-4C45-8280-24BD791F2260_corrected_resized.tiff,Week2/Week2_24121,Week2_24121,C11,1,taxol,0.3,Microtubule stabilizers,9,85,30,9,1
2,79,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_C11_s3_w1BD8C2704-CBBD-4D09-9EBB-BAA98D0BF8B7_corrected_resized.tiff,Week2/Week2_24121,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_C11_s3_w20E5AF24C-FC7D-4D78-B099-B7D290B3381D_corrected_resized.tiff,Week2/Week2_24121,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_C11_s3_w4E95A7D1D-45E2-4E08-B0A5-8F9839024B92_corrected_resized.tiff,Week2/Week2_24121,Week2_24121,C11,1,taxol,0.3,Microtubule stabilizers,9,85,30,9,1
2,80,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_C11_s4_w1F0085895-B3E0-4454-BD4C-52CACA63BCA5_corrected_resized.tiff,Week2/Week2_24121,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_C11_s4_w251405476-8505-41E4-811E-BAE509FC8F8A_corrected_resized.tiff,Week2/Week2_24121,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_C11_s4_w4033EDF52-724A-4FC9-BDA4-89A5920CB273_corrected_resized.tiff,Week2/Week2_24121,Week2_24121,C11,1,taxol,0.3,Microtubule stabilizers,9,85,30,9,1
2,117,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_D11_s1_w107F4A638-A0DD-4877-81C4-4D1B8BFE5884_corrected_resized.tiff,Week2/Week2_24121,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_D11_s1_w2CC25A5DF-E30D-46C5-87B2-DDA7E691D351_corrected_resized.tiff,Week2/Week2_24121,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_D11_s1_w47E01428D-D86A-4453-B97B-B433CA3F64C0_corrected_resized.tiff,Week2/Week2_24121,Week2_24121,D11,1,taxol,0.3,Microtubule stabilizers,9,85,30,9,1
2,118,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_D11_s2_w11C4E5796-3162-47E9-A9A8-45FF058194ED_corrected_resized.tiff,Week2/Week2_24121,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_D11_s2_w22089C7FB-9D93-4924-82DF-1B202153E45A_corrected_resized.tiff,Week2/Week2_24121,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_D11_s2_w4DAC05C91-55F2-4308-85BB-6EF000FC41DE_corrected_resized.tiff,Week2/Week2_24121,Week2_24121,D11,1,taxol,0.3,Microtubule stabilizers,9,85,30,9,1
2,119,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_D11_s3_w14C1F5994-1630-4D75-A4CD-D77D9106D9FE_corrected_resized.tiff,Week2/Week2_24121,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_D11_s3_w2113F3222-8214-460C-B74D-4CABBFC9183F_corrected_resized.tiff,Week2/Week2_24121,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_D11_s3_w459D8F21A-ECEF-47DE-B6E9-20D366CDD61F_corrected_resized.tiff,Week2/Week2_24121,Week2_24121,D11,1,taxol,0.3,Microtubule stabilizers,9,85,30,9,1
2,120,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_D11_s4_w161A202D4-A084-4A77-8DBD-2CA180F8CB46_corrected_resized.tiff,Week2/Week2_24121,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_D11_s4_w276DE6617-775E-4870-A971-60CDE97E0A0B_corrected_resized.tiff,Week2/Week2_24121,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_D11_s4_w4EFA6966E-E322-4800-ABDC-995D189DED99_corrected_resized.tiff,Week2/Week2_24121,Week2_24121,D11,1,taxol,0.3,Microtubule stabilizers,9,85,30,9,1
2,121,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_E02_s1_w1384F1218-FDDC-46A2-AA5F-FE8044FCBCC1_corrected_resized.tiff,Week2/Week2_24121,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_E02_s1_w2864467C8-7317-4EB5-B6A7-2AB5973FCDB7_corrected_resized.tiff,Week2/Week2_24121,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_E02_s1_w49AAEA5B0-B5E6-4AEB-950D-45BC33100AB4_corrected_resized.tiff,Week2/Week2_24121,Week2_24121,E02,1,taxol,0.3,Microtubule stabilizers,9,85,30,9,1
2,122,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_E02_s2_w1486FD6AB-19FF-49C7-843F-F9BC7A39467C_corrected_resized.tiff,Week2/Week2_24121,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_E02_s2_w2583F10C4-91EF-4BAE-AA58-457A5D0E6C8B_corrected_resized.tiff,Week2/Week2_24121,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_E02_s2_w4DBFC3EEE-BDA4-4FF2-B045-0563DA1A8C96_corrected_resized.tiff,Week2/Week2_24121,Week2_24121,E02,1,taxol,0.3,Microtubule stabilizers,9,85,30,9,1
2,123,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_E02_s3_w15FABCE73-D48B-4B42-8C3D-7C687B72C10D_corrected_resized.tiff,Week2/Week2_24121,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_E02_s3_w215BA0AFC-F8CE-4721-9497-456ED68B4577_corrected_resized.tiff,Week2/Week2_24121,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_E02_s3_w468CAD29E-4A5F-4523-810C-08B1AFB35183_corrected_resized.tiff,Week2/Week2_24121,Week2_24121,E02,1,taxol,0.3,Microtubule stabilizers,9,85,30,9,1
2,124,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_E02_s4_w132B10C4A-4190-41D3-A802-1ED856DD1D32_corrected_resized.tiff,Week2/Week2_24121,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_E02_s4_w2601EB05B-4E1B-4F6D-B367-BADD2EA144B1_corrected_resized.tiff,Week2/Week2_24121,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_E02_s4_w4859BC269-D441-4AEF-AE9F-182815A11BC4_corrected_resized.tiff,Week2/Week2_24121,Week2_24121,E02,1,taxol,0.3,Microtubule stabilizers,9,85,30,9,1
2,161,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_F02_s1_w1452D1913-DC53-4F53-A389-6068AFCBEF87_corrected_resized.tiff,Week2/Week2_24121,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_F02_s1_w25C2D9479-E535-4D28-97CA-6B81519A537B_corrected_resized.tiff,Week2/Week2_24121,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_F02_s1_w4A0D8B87D-7E30-464A-A730-5419270A496C_corrected_resized.tiff,Week2/Week2_24121,Week2_24121,F02,1,taxol,0.3,Microtubule stabilizers,9,85,30,9,1
2,162,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_F02_s2_w170661CFF-0794-47C2-946D-3E30DCEE716D_corrected_resized.tiff,Week2/Week2_24121,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_F02_s2_w202CE5D29-51D2-496C-858E-31382B4F7BBB_corrected_resized.tiff,Week2/Week2_24121,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_F02_s2_w4771BE302-5461-4B58-868E-382BC5CDBF81_corrected_resized.tiff,Week2/Week2_24121,Week2_24121,F02,1,taxol,0.3,Microtubule stabilizers,9,85,30,9,1
2,163,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_F02_s3_w1A063CE00-6468-4B90-9C16-CF8D9CBC5A42_corrected_resized.tiff,Week2/Week2_24121,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_F02_s3_w2960CDC20-9B92-4719-A31F-F5122F29B386_corrected_resized.tiff,Week2/Week2_24121,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_F02_s3_w47E179997-1D99-43D7-AB06-3EAEF0298425_corrected_resized.tiff,Week2/Week2_24121,Week2_24121,F02,1,taxol,0.3,Microtubule stabilizers,9,85,30,9,1
2,164,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_F02_s4_w12F38EEB3-1DDA-4C7D-8EDF-3C386C2CC83A_corrected_resized.tiff,Week2/Week2_24121,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_F02_s4_w25FBBBE36-5324-4E88-8A66-304B1C0E8F2D_corrected_resized.tiff,Week2/Week2_24121,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_F02_s4_w49C0375D5-5AEB-490D-8FBD-FA8E1F41426A_corrected_resized.tiff,Week2/Week2_24121,Week2_24121,F02,1,taxol,0.3,Microtubule stabilizers,9,85,30,9,1
2,201,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_G02_s1_w14C18C371-655F-44FE-8758-51D866BCD0FC_corrected_resized.tiff,Week2/Week2_24121,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_G02_s1_w245618359-4D2B-4A52-9984-DF09F8C968EA_corrected_resized.tiff,Week2/Week2_24121,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_G02_s1_w4220731CD-D417-4E9F-B940-15D5714CA102_corrected_resized.tiff,Week2/Week2_24121,Week2_24121,G02,1,taxol,0.3,Microtubule stabilizers,9,85,30,9,1
2,202,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_G02_s2_w1F3478179-C7D8-46CF-8936-E8CB139F8447_corrected_resized.tiff,Week2/Week2_24121,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_G02_s2_w2B2A4D89E-F426-4D39-87EE-670AA2AE0B52_corrected_resized.tiff,Week2/Week2_24121,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_G02_s2_w47E2DFD36-C47F-4C05-918B-78ADBCB441ED_corrected_resized.tiff,Week2/Week2_24121,Week2_24121,G02,1,taxol,0.3,Microtubule stabilizers,9,85,30,9,1
2,203,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_G02_s3_w13C4D6B0E-9E98-4EC1-9C46-94D9BD3D0EF4_corrected_resized.tiff,Week2/Week2_24121,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_G02_s3_w297E555F9-CA56-41C2-A256-63BA223D7E18_corrected_resized.tiff,Week2/Week2_24121,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_G02_s3_w4DE57A452-C7E7-4388-9087-33FA720330EB_corrected_resized.tiff,Week2/Week2_24121,Week2_24121,G02,1,taxol,0.3,Microtubule stabilizers,9,85,30,9,1
2,204,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_G02_s4_w1BA14CED8-2268-4426-9E91-5CD1224DC708_corrected_resized.tiff,Week2/Week2_24121,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_G02_s4_w261E43753-E94C-4BF9-9278-E0005F96A5B3_corrected_resized.tiff,Week2/Week2_24121,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24121/Week2_180607_G02_s4_w4AA8BD9A4-A1C7-47C8-B7D0-9AA60B69DEB4_corrected_resized.tiff,Week2/Week2_24121,Week2_24121,G02,1,taxol,0.3,Microtubule stabilizers,9,85,30,9,1
2,277,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24141/Week2_180607_B11_s1_w1405EE7FE-FD52-490F-A0FB-37E442750380_corrected_resized.tiff,Week2/Week2_24141,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24141/Week2_180607_B11_s1_w27235BF4D-0310-467C-870B-4BFE830FEC5C_corrected_resized.tiff,Week2/Week2_24141,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24141/Week2_180607_B11_s1_w4F2CC5A45-B427-426F-A521-0327DBEAD854_corrected_resized.tiff,Week2/Week2_24141,Week2_24141,B11,2,taxol,0.3,Microtubule stabilizers,9,85,30,10,1
2,278,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24141/Week2_180607_B11_s2_w1611104A4-4026-498F-9D83-28C8442ACF43_corrected_resized.tiff,Week2/Week2_24141,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24141/Week2_180607_B11_s2_w220B0D611-59D7-4557-A32D-253B01193E8D_corrected_resized.tiff,Week2/Week2_24141,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24141/Week2_180607_B11_s2_w4ED5E3B78-FC42-4658-A28E-3215A8AB1AD9_corrected_resized.tiff,Week2/Week2_24141,Week2_24141,B11,2,taxol,0.3,Microtubule stabilizers,9,85,30,10,1
2,279,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24141/Week2_180607_B11_s3_w1C9884E8D-4C5A-492E-850C-A864A38A9693_corrected_resized.tiff,Week2/Week2_24141,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24141/Week2_180607_B11_s3_w2BDE8A11A-C6FE-480B-90EC-70C19B4BDA3B_corrected_resized.tiff,Week2/Week2_24141,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24141/Week2_180607_B11_s3_w4EA4365BB-E40F-4034-8E93-4ECA564DE9F7_corrected_resized.tiff,Week2/Week2_24141,Week2_24141,B11,2,taxol,0.3,Microtubule stabilizers,9,85,30,10,1
2,280,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24141/Week2_180607_B11_s4_w1D5E8D998-EB9D-46B3-B144-BFBAA518ECF9_corrected_resized.tiff,Week2/Week2_24141,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24141/Week2_180607_B11_s4_w24E4C46EF-CA56-4C74-A5A7-0D39D5F890AA_corrected_resized.tiff,Week2/Week2_24141,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24141/Week2_180607_B11_s4_w4E7698DB4-F7B5-4376-824F-AE8FF867AF79_corrected_resized.tiff,Week2/Week2_24141,Week2_24141,B11,2,taxol,0.3,Microtubule stabilizers,9,85,30,10,1
2,317,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24141/Week2_180607_C11_s1_w115B837F0-9EB5-47D7-8911-EDD451826F56_corrected_resized.tiff,Week2/Week2_24141,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24141/Week2_180607_C11_s1_w28B1E5378-B9F3-4BC4-A825-813B33637B15_corrected_resized.tiff,Week2/Week2_24141,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24141/Week2_180607_C11_s1_w460445582-7BDF-49CB-9C3F-746C9F6363AE_corrected_resized.tiff,Week2/Week2_24141,Week2_24141,C11,2,taxol,0.3,Microtubule stabilizers,9,85,30,10,1
2,318,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24141/Week2_180607_C11_s2_w148325FE0-5431-4098-8C89-D3F5A51ADB30_corrected_resized.tiff,Week2/Week2_24141,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24141/Week2_180607_C11_s2_w26D2A466F-67E8-4DB9-B8F2-8C136B742B01_corrected_resized.tiff,Week2/Week2_24141,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24141/Week2_180607_C11_s2_w4BBD70D3E-013A-4FF2-A113-BDE7C70F4DD7_corrected_resized.tiff,Week2/Week2_24141,Week2_24141,C11,2,taxol,0.3,Microtubule stabilizers,9,85,30,10,1
2,319,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24141/Week2_180607_C11_s3_w1E34108EA-3F75-492F-925C-4CB82F3D956E_corrected_resized.tiff,Week2/Week2_24141,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24141/Week2_180607_C11_s3_w2173C4E96-9F21-43B1-BF58-FACDFE0338DA_corrected_resized.tiff,Week2/Week2_24141,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24141/Week2_180607_C11_s3_w476B204C9-0B1D-4AE6-B61A-072658F7B2B3_corrected_resized.tiff,Week2/Week2_24141,Week2_24141,C11,2,taxol,0.3,Microtubule stabilizers,9,85,30,10,1
2,320,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24141/Week2_180607_C11_s4_w1AC3A544D-3EB3-405B-A92F-9A04DAA76161_corrected_resized.tiff,Week2/Week2_24141,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24141/Week2_180607_C11_s4_w2CA3E0D0A-585E-4565-9254-3251FA73DB3C_corrected_resized.tiff,Week2/Week2_24141,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24141/Week2_180607_C11_s4_w43A331D59-4E0F-474D-9E44-99D4C638D4B9_corrected_resized.tiff,Week2/Week2_24141,Week2_24141,C11,2,taxol,0.3,Microtubule stabilizers,9,85,30,10,1
2,357,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24141/Week2_180607_D11_s1_w14CE57CEC-C76F-45F4-A074-4FB91C7D973C_corrected_resized.tiff,Week2/Week2_24141,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24141/Week2_180607_D11_s1_w2EA3F0AF9-72AB-4AD2-88DB-E3FCB371936D_corrected_resized.tiff,Week2/Week2_24141,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24141/Week2_180607_D11_s1_w4B878E705-FBD2-4CA6-BE64-35D7A1FBA411_corrected_resized.tiff,Week2/Week2_24141,Week2_24141,D11,2,taxol,0.3,Microtubule stabilizers,9,85,30,10,1
2,358,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24141/Week2_180607_D11_s2_w12C536F9E-88EE-4443-AABF-37B4B0538BEC_corrected_resized.tiff,Week2/Week2_24141,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24141/Week2_180607_D11_s2_w29740CB3A-026E-4DF6-95A8-0A67F4CBC8F5_corrected_resized.tiff,Week2/Week2_24141,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24141/Week2_180607_D11_s2_w466FDC2C9-2856-4A0D-9231-503A9077E483_corrected_resized.tiff,Week2/Week2_24141,Week2_24141,D11,2,taxol,0.3,Microtubule stabilizers,9,85,30,10,1
2,359,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24141/Week2_180607_D11_s3_w192731B68-A19E-4D0E-BFDD-722A9B83A52B_corrected_resized.tiff,Week2/Week2_24141,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24141/Week2_180607_D11_s3_w232FE10F5-AAF3-443C-9190-EECB9F7B27F9_corrected_resized.tiff,Week2/Week2_24141,/projects/img/GAN_CP/PAPER_2/BBBC021/Week2_24141/Week2_180607_D11_s3_w4758FD093-741F-4576-8918-1C944E3D3068_corrected_resized.tiff,Week2/Week2_24141,Week2_24141,D11,2,taxol,0.3,Microtubule stabilizers,9,85,30,10,1
